Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
933,22-07-2027,Expense,1649,543,"? 3,184.00","? 4,269.00","? 1,101.00",0.40,2.07,3454,"? 2,606.00",6,1.998367693,0.937495455,FALSE,0.315412919,1
934,23-07-2027,Asset,342,4187,"? 2,631.00","? 1,120.00","? 2,078.00",0.55,1.76,1586,? 653.00,2,1.772076593,0.957699424,FALSE,0.048242028,1
935,24-07-2027,Expense,352,3292,"? 3,751.00","? 3,457.00","? 1,183.00",0.35,2.59,2434,"? 2,169.00",4,1.746935628,0.931096265,FALSE,0.050286182,1
936,25-07-2027,Expense,1928,2686,"? 3,392.00",? 995.00,? 734.00,0.40,1.79,1806,"? 2,330.00",2,0.514344977,0.818295711,FALSE,0.372444808,1
937,26-07-2027,Revenue,4717,3087,? 979.00,? 551.00,"? 2,346.00",0.30,1.51,3472,"? 1,428.00",5,1.725794255,0.938346077,FALSE,0.94255928,1
938,27-07-2027,Liability,1921,1680,? 655.00,"? 3,683.00","? 3,545.00",0.58,2.37,165,"? 1,409.00",3,0.901067985,0.822046531,TRUE,0.3710139,1
939,28-07-2027,Revenue,3368,3779,? 606.00,"? 4,212.00","? 3,565.00",0.23,2.35,1527,? 872.00,3,1.916283548,0.882990137,FALSE,0.666802944,1
940,29-07-2027,Revenue,4340,824,"? 3,362.00","? 4,347.00","? 1,205.00",0.57,1.99,4724,"? 1,668.00",7,1.839015854,0.955764118,TRUE,0.865494685,1
941,30-07-2027,Asset,4215,3784,? 961.00,"? 1,562.00","? 3,885.00",0.22,0.62,1978,"? 3,094.00",3,0.868126522,0.84281319,FALSE,0.839942764,1
942,31-07-2027,Revenue,3645,2594,"? 1,739.00","? 3,591.00",? 265.00,0.61,1.64,3085,"? 1,988.00",5,1.780119215,0.841994568,FALSE,0.723426002,1
943,01-08-2027,Expense,463,1995,? 776.00,"? 4,585.00","? 2,607.00",0.53,2.99,4627,"? 3,326.00",3,1.747183316,0.884870195,FALSE,0.072976288,1
944,02-08-2027,Expense,1601,2757,"? 3,343.00",? 867.00,"? 3,781.00",0.59,2.17,2873,"? 1,868.00",4,1.296200438,0.869504866,FALSE,0.305600981,0
945,03-08-2027,Liability,813,4424,? 476.00,"? 1,560.00","? 3,570.00",0.44,2.30,513,"? 2,257.00",6,1.988927728,0.886339603,FALSE,0.144521668,1
946,04-08-2027,Liability,3580,1758,? 667.00,? 362.00,"? 1,334.00",0.73,1.54,1187,"? 1,022.00",4,0.726516355,0.952504268,FALSE,0.710139002,1
947,05-08-2027,Asset,4266,3228,? 887.00,? 866.00,? 498.00,0.56,1.27,3381,"? 2,035.00",7,0.827982168,0.998997406,TRUE,0.850367948,1
948,06-08-2027,Expense,235,2047,"? 1,485.00",? 630.00,"? 3,812.00",0.27,1.96,2868,"? 2,767.00",3,1.595599517,0.990451316,TRUE,0.026369583,0
949,07-08-2027,Revenue,1635,2343,"? 1,251.00","? 4,870.00",? 651.00,0.22,0.92,4380,"? 3,854.00",2,0.65057232,0.854506484,TRUE,0.312551104,1
950,08-08-2027,Revenue,2779,673,? 905.00,"? 4,486.00","? 3,600.00",0.36,3.00,2806,"? 3,314.00",8,1.1060262,0.991681101,TRUE,0.546402289,1
951,09-08-2027,Revenue,3032,3475,"? 2,061.00","? 2,105.00",? 324.00,0.28,0.65,1221,"? 3,989.00",7,1.167305264,0.970142362,FALSE,0.598119379,1
952,10-08-2027,Liability,3790,4155,"? 2,515.00",? 468.00,"? 1,559.00",0.64,1.88,237,"? 2,572.00",5,1.760876372,0.918062671,FALSE,0.753066231,1
953,11-08-2027,Expense,1243,2972,"? 1,001.00","? 1,628.00","? 1,987.00",0.73,2.00,2482,"? 3,904.00",3,0.800529343,0.801296213,FALSE,0.232420278,1
954,12-08-2027,Revenue,288,3017,"? 1,427.00","? 2,513.00","? 1,289.00",0.47,0.52,995,"? 3,009.00",9,1.498380488,0.90308411,FALSE,0.037203598,1
955,13-08-2027,Expense,2265,2979,? 639.00,"? 4,260.00","? 2,677.00",0.35,1.76,1453,? 771.00,8,0.60182617,0.834394391,FALSE,0.441332788,1
956,14-08-2027,Expense,4932,2986,"? 2,063.00","? 2,828.00","? 3,312.00",0.78,2.02,1829,"? 2,147.00",6,1.277295602,0.926196669,FALSE,0.986508585,1
957,15-08-2027,Expense,3403,4328,"? 1,352.00","? 4,845.00","? 2,194.00",0.44,2.09,1116,"? 3,596.00",7,1.472056592,0.855864418,FALSE,0.673957482,1
958,16-08-2027,Revenue,4479,3313,"? 3,902.00","? 1,838.00","? 1,595.00",0.39,0.79,373,"? 3,030.00",4,1.7031561,0.964846642,FALSE,0.893908422,1
959,17-08-2027,Expense,4287,4171,? 819.00,"? 2,737.00","? 1,388.00",0.79,1.47,3694,"? 1,431.00",9,1.633961742,0.978104687,FALSE,0.85466067,1
960,18-08-2027,Expense,3110,4410,"? 1,385.00","? 2,882.00",? 280.00,0.48,2.05,230,"? 2,575.00",6,1.061911594,0.828070268,FALSE,0.614063778,1
961,19-08-2027,Expense,3387,1086,? 334.00,"? 2,762.00","? 2,254.00",0.33,2.89,2893,"? 3,589.00",2,0.968990841,0.834153602,FALSE,0.670686836,1
962,20-08-2027,Expense,1623,646,"? 2,151.00","? 2,002.00","? 2,662.00",0.79,2.58,1563,? 697.00,9,1.43796907,0.967368437,FALSE,0.310098119,1
963,21-08-2027,Liability,1821,929,"? 2,818.00","? 3,539.00","? 3,655.00",0.21,2.86,433,"? 3,649.00",5,1.197853669,0.882033949,FALSE,0.350572363,1
964,22-08-2027,Liability,2931,1004,"? 1,487.00","? 4,370.00","? 3,111.00",0.69,1.57,2181,"? 1,857.00",5,0.710484472,0.919439902,FALSE,0.577473426,1
965,23-08-2027,Revenue,1632,4406,? 759.00,"? 2,354.00","? 3,133.00",0.21,2.18,1444,"? 3,186.00",1,0.835784288,0.817539108,FALSE,0.311937858,1
966,24-08-2027,Expense,4825,2984,"? 1,756.00","? 4,221.00",? 763.00,0.52,1.56,3926,? 213.00,6,1.783323508,0.980019379,FALSE,0.964636141,1
967,25-08-2027,Liability,1783,529,"? 3,627.00","? 1,426.00",? 912.00,0.49,2.07,294,"? 3,071.00",8,0.856468831,0.823795549,FALSE,0.342804579,1
968,26-08-2027,Revenue,2301,1120,? 298.00,? 694.00,? 539.00,0.66,1.73,2840,"? 1,072.00",5,1.212585147,0.936521693,FALSE,0.448691742,1
969,27-08-2027,Liability,138,1936,"? 2,391.00",? 858.00,"? 1,472.00",0.57,2.24,3906,? 193.00,5,0.940427599,0.934210769,FALSE,0.006541292,1
970,28-08-2027,Asset,4352,3685,"? 3,423.00","? 1,263.00","? 1,358.00",0.47,1.90,3870,"? 2,666.00",8,1.317312744,0.831955331,FALSE,0.86794767,1
971,29-08-2027,Expense,2974,2600,? 226.00,"? 4,398.00","? 1,982.00",0.76,2.62,1733,"? 2,862.00",8,1.651358639,0.891064543,FALSE,0.586263287,1
972,30-08-2027,Asset,3023,2367,"? 3,845.00","? 1,565.00","? 2,442.00",0.55,2.79,3358,"? 2,831.00",7,1.025293415,0.860195148,FALSE,0.59627964,1
973,31-08-2027,Liability,3906,3918,"? 1,980.00","? 3,828.00","? 2,148.00",0.42,0.50,4400,"? 1,973.00",6,1.515651212,0.946796305,FALSE,0.776778414,1
974,01-09-2027,Expense,1892,1975,? 517.00,"? 1,568.00","? 3,399.00",0.71,2.73,653,"? 3,474.00",6,1.819415301,0.961993464,FALSE,0.365085854,1
975,02-09-2027,Expense,2372,1815,"? 1,944.00","? 1,387.00","? 2,685.00",0.41,2.07,134,"? 2,669.00",6,0.967479073,0.85494066,FALSE,0.463205233,1
976,03-09-2027,Liability,3780,3428,"? 1,742.00","? 2,366.00","? 3,218.00",0.44,2.20,4228,"? 1,715.00",9,1.848200258,0.922871839,FALSE,0.751022077,1
977,04-09-2027,Asset,1765,4114,"? 1,365.00","? 3,323.00","? 3,337.00",0.77,1.16,1883,"? 2,534.00",6,0.701570042,0.933382714,FALSE,0.339125102,1
978,05-09-2027,Liability,429,4266,"? 3,402.00",? 505.00,"? 3,253.00",0.71,1.40,689,? 426.00,9,1.794042581,0.833608704,FALSE,0.066026165,1
979,06-09-2027,Asset,2205,863,"? 3,175.00","? 1,507.00","? 2,403.00",0.57,1.97,1525,"? 3,034.00",7,1.131321605,0.931432076,FALSE,0.429067866,1
980,07-09-2027,Asset,2639,2183,"? 2,829.00","? 2,610.00","? 2,618.00",0.33,1.04,2122,"? 1,647.00",7,0.936183453,0.802802367,FALSE,0.517784137,1
981,08-09-2027,Asset,290,4329,"? 2,306.00","? 4,898.00","? 2,751.00",0.57,2.77,2002,? 644.00,7,1.557833108,0.850228659,FALSE,0.037612428,1
982,09-09-2027,Asset,4858,1110,"? 2,557.00","? 1,978.00","? 3,549.00",0.63,1.39,2525,"? 2,548.00",8,1.788521897,0.939956619,FALSE,0.971381848,1
983,10-09-2027,Revenue,4314,3324,"? 1,847.00",? 883.00,"? 1,522.00",0.59,2.39,4510,"? 2,049.00",9,1.897013991,0.926054792,FALSE,0.860179886,1
984,11-09-2027,Liability,4706,2399,"? 2,444.00","? 2,141.00",? 346.00,0.61,1.55,3781,"? 1,558.00",7,1.838701816,0.912136697,FALSE,0.940310711,1
985,12-09-2027,Expense,2392,3826,"? 3,253.00","? 4,982.00","? 2,874.00",0.52,2.48,1666,"? 3,150.00",1,1.690795738,0.874614121,FALSE,0.46729354,1
986,13-09-2027,Liability,1608,3771,"? 1,846.00","? 4,819.00",? 177.00,0.72,2.20,2301,"? 2,827.00",5,1.138254642,0.867165708,FALSE,0.307031889,1
987,14-09-2027,Asset,894,3130,"? 1,803.00",? 571.00,"? 3,255.00",0.30,1.85,2728,"? 1,151.00",5,1.086282505,0.901738485,FALSE,0.161079313,1
988,15-09-2027,Liability,4325,2499,"? 2,628.00","? 1,484.00","? 1,990.00",0.27,2.41,2799,"? 2,597.00",2,0.59996208,0.827677763,FALSE,0.862428455,1
989,16-09-2027,Expense,4001,4136,"? 1,415.00","? 1,620.00","? 1,049.00",0.23,1.85,2710,"? 2,662.00",5,1.193685509,0.907872949,FALSE,0.796197874,1
990,17-09-2027,Expense,2801,740,"? 1,571.00","? 1,316.00","? 1,449.00",0.41,1.99,1897,"? 2,568.00",2,1.730516815,0.870413189,FALSE,0.550899428,1
991,18-09-2027,Asset,2770,812,"? 1,985.00","? 3,728.00",? 501.00,0.33,2.13,4934,"? 1,864.00",4,0.88861811,0.909390704,FALSE,0.544562551,1
992,19-09-2027,Asset,3403,1018,"? 1,828.00","? 4,287.00","? 2,180.00",0.77,2.91,2348,"? 2,854.00",9,1.631489268,0.979084085,FALSE,0.673957482,1
993,20-09-2027,Expense,3354,1022,"? 2,745.00","? 2,765.00","? 2,464.00",0.48,2.83,1838,? 205.00,6,1.593548187,0.992792699,FALSE,0.663941128,1
994,21-09-2027,Revenue,107,594,"? 1,281.00",? 428.00,? 794.00,0.41,2.95,123,"? 2,435.00",8,1.174307583,0.965312431,FALSE,0.000204415,1
995,22-09-2027,Revenue,588,760,"? 3,754.00","? 1,178.00","? 2,434.00",0.79,2.93,3047,"? 2,235.00",1,0.827417797,0.846274467,FALSE,0.098528209,1
996,23-09-2027,Asset,2625,2655,"? 2,152.00","? 3,480.00","? 3,974.00",0.58,1.23,2240,"? 1,176.00",6,0.571375652,0.864796947,FALSE,0.514922322,0
997,24-09-2027,Asset,676,1586,? 472.00,"? 3,363.00","? 1,952.00",0.41,1.74,3317,"? 1,268.00",5,1.535431748,0.985744925,FALSE,0.116516762,1
998,25-09-2027,Revenue,2758,3624,"? 2,787.00","? 2,702.00","? 3,778.00",0.59,2.29,2494,"? 2,574.00",8,1.423379214,0.893314084,FALSE,0.542109567,1
999,26-09-2027,Liability,796,2063,"? 3,203.00","? 3,855.00","? 1,266.00",0.25,2.23,4277,"? 1,354.00",9,1.166093362,0.849562988,FALSE,0.141046607,1
1000,27-09-2027,Expense,3387,4041,"? 2,545.00","? 4,521.00",? 831.00,0.41,2.35,1658,"? 3,848.00",3,1.696703659,0.820586169,FALSE,0.670686836,1
